Hours;load_kw
6135;6.474
6136;4.074
6137;4.274
6138;46.394
6139;46.214
6140;51.514
6141;51.074
6142;52.824
6143;7.524
6144;2.524
6145;13.3
6146;13.3
6147;13.3
6148;13.3
6149;2.5
6150;5.024
6151;10.724
6152;14.624
6153;11.224
6154;6.224
6155;6.224
6156;8.024
6157;6.224
6158;6.474
6159;6.474
6160;4.074
6161;4.274
6162;46.394
6163;46.214
6164;51.514
6165;51.074
6166;52.824
6167;7.524
6168;2.524
6169;13.3
6170;13.3
6171;13.3
6172;13.3
6173;2.5
6174;5.024
6175;10.724
6176;14.624
6177;9.604
6178;4.604
6179;4.604
6180;6.404
6181;4.604
6182;4.854
6183;4.854
6184;4.074
6185;4.274
6186;1.394
6187;46.214
6188;51.214
6189;51.074
6190;52.824
6191;52.824
6192;2.524
6193;13.3
6194;13.3
6195;13.3
6196;13.3
6197;2.5
6198;5.024
6199;10.724
6200;14.624
6201;9.604
6202;4.604
6203;4.604
6204;6.404
6205;4.604
6206;4.854
6207;4.854
6208;4.074
6209;4.274
6210;1.394
6211;46.214
6212;51.214
6213;51.074
6214;52.824
6215;52.824
6216;2.524
6217;13.3
6218;13.3
6219;13.3
6220;13.3
6221;2.5
6222;5.024
6223;10.724
6224;14.624
6225;11.224
6226;6.224
6227;6.224
6228;8.024
6229;6.224
6230;6.474
6231;6.474
6232;4.074
6233;4.274
6234;46.394
6235;46.214
6236;51.514
6237;51.074
6238;52.824
6239;7.524
6240;2.524
6241;13.3
6242;13.3
6243;13.3
6244;13.3
6245;2.5
6246;5.024
6247;10.724
6248;14.624
6249;11.224
6250;6.224
6251;6.224
6252;8.024
6253;6.224
6254;6.474
6255;6.474
6256;4.074
6257;4.274
6258;46.394
6259;46.214
6260;51.514
6261;51.074
6262;52.824
6263;7.524
6264;2.524
6265;13.3
6266;13.3
6267;13.3
6268;13.3
6269;2.5
6270;5.024
6271;10.724
6272;14.624
6273;11.224
6274;6.224
6275;6.224
6276;8.024
6277;6.224
6278;6.474
6279;6.474
6280;4.074
6281;4.274
6282;46.394
6283;46.214
6284;51.514
6285;51.074
6286;52.824
6287;7.524
6288;2.524
6289;13.3
6290;13.3
6291;13.3
6292;13.3
6293;2.5
6294;5.024
6295;10.724
6296;14.624
6297;11.224
6298;6.224
6299;6.224
6300;8.024
6301;6.224
6302;6.474
6303;6.474
6304;4.074
6305;4.274
6306;46.394
6307;46.214
6308;51.514
6309;51.074
6310;52.824
6311;7.524
6312;2.524
6313;13.3
6314;13.3
6315;13.3
6316;13.3
6317;2.5
6318;5.024
6319;10.724
6320;14.624
6321;11.224
6322;6.224
6323;6.224
6324;8.024
6325;6.224
6326;6.474
6327;6.474
6328;4.074
6329;4.274
6330;46.394
6331;46.214
6332;51.514
6333;51.074
6334;52.824
6335;7.524
6336;2.524
6337;13.3
6338;13.3
6339;13.3
6340;13.3
6341;2.5
6342;5.024
6343;10.724
6344;14.624
6345;9.604
6346;4.604
6347;4.604
6348;6.404
6349;4.604
6350;4.854
6351;4.854
6352;4.074
6353;4.274
6354;1.394
6355;46.214
6356;51.214
6357;51.074
6358;52.824
6359;52.824
6360;2.524
6361;13.3
6362;13.3
6363;13.3
6364;13.3
6365;2.5
6366;5.024
6367;10.724
6368;14.624
6369;9.604
6370;4.604
6371;4.604
6372;6.404
6373;4.604
6374;4.854
6375;4.854
6376;4.074
6377;4.274
6378;1.394
6379;46.214
6380;51.214
6381;51.074
6382;52.824
6383;52.824
6384;2.524
6385;13.3
6386;13.3
6387;13.3
6388;13.3
6389;2.5
6390;5.024
6391;10.724
6392;14.624
6393;11.224
6394;6.224
6395;6.224
6396;8.024
6397;6.224
6398;6.474
6399;6.474
6400;4.074
6401;4.274
6402;46.394
6403;46.214
6404;51.514
6405;51.074
6406;52.824
6407;7.524
6408;2.524
6409;13.3
6410;13.3
6411;13.3
6412;13.3
6413;2.5
6414;5.024
6415;10.724
6416;14.624
6417;11.224
6418;6.224
6419;6.224
6420;8.024
6421;6.224
6422;6.474
6423;6.474
6424;4.074
6425;4.274
6426;46.394
6427;46.214
6428;51.514
6429;51.074
6430;52.824
6431;7.524
6432;2.524
6433;13.3
6434;13.3
6435;13.3
6436;13.3
6437;2.5
6438;5.024
6439;10.724
6440;14.624
6441;11.224
6442;6.224
6443;6.224
6444;8.024
6445;6.224
6446;6.474
6447;6.474
6448;4.074
6449;4.274
6450;46.394
6451;46.214
6452;51.514
6453;51.074
6454;52.824
6455;7.524
6456;2.524
6457;13.3
6458;13.3
6459;13.3
6460;13.3
6461;2.5
6462;5.024
6463;10.724
6464;14.624
6465;11.224
6466;6.224
6467;6.224
6468;8.024
6469;6.224
6470;6.474
6471;6.474
6472;4.074
6473;4.274
6474;46.394
6475;46.214
6476;51.514
6477;51.074
6478;52.824
6479;7.524
6480;2.524
6481;13.3
6482;13.3
6483;13.3
6484;13.3
6485;2.5
6486;5.024
6487;10.724
6488;14.624
6489;11.224
6490;6.224
6491;6.224
6492;8.024
6493;6.224
6494;6.474
6495;6.474
6496;4.074
6497;4.274
6498;46.394
6499;46.214
6500;51.514
6501;51.074
6502;52.824
6503;7.524
6504;2.524
6505;13.3
6506;13.3
6507;13.3
6508;13.3
6509;2.5
6510;5.024
6511;10.724
6512;14.624
6513;9.604
6514;4.604
6515;4.604
6516;6.404
6517;4.604
6518;4.854
6519;4.854
6520;4.074
6521;4.274
6522;1.394
6523;46.214
6524;51.214
6525;51.074
6526;52.824
6527;52.824
6528;2.524
6529;13.3
6530;13.3
6531;13.3
6532;13.3
6533;2.5
6534;5.024
6535;10.724
6536;14.624
6537;9.604
6538;4.604
6539;4.604
6540;6.404
6541;4.604
6542;4.854
6543;4.854
6544;4.074
6545;4.274
6546;1.394
6547;46.214
6548;51.214
6549;51.074
6550;52.824
6551;52.824
6552;2.524
6553;13.3
6554;13.3
6555;13.3
6556;13.3
6557;2.5
6558;5.024
6559;10.724
6560;14.624
6561;11.224
6562;6.224
6563;6.224
6564;8.024
6565;6.224
6566;6.474
6567;6.474
6568;4.074
6569;4.274
6570;46.394
6571;46.214
6572;51.514
6573;51.074
6574;52.824
6575;7.524
6576;2.524
6577;13.3
6578;13.3
6579;13.3
6580;13.3
6581;2.5
6582;5.024
6583;10.724
6584;14.624
6585;11.224
6586;6.224
6587;6.224
6588;8.024
6589;6.224
6590;6.474
6591;6.474
6592;4.074
6593;4.274
6594;46.394
6595;46.214
6596;51.514
6597;51.074
6598;52.824
6599;7.524
6600;2.524
6601;13.3
6602;13.3
6603;13.3
6604;13.3
6605;2.5
6606;5.024
6607;10.724
6608;14.624
6609;11.224
6610;6.224
6611;6.224
6612;8.024
6613;6.224
6614;6.474
6615;6.474
6616;4.074
6617;4.274
6618;46.394
6619;46.214
6620;51.514
6621;51.074
6622;52.824
6623;7.524
6624;2.524
6625;13.3
6626;13.3
6627;13.3
6628;13.3
6629;2.5
6630;5.024
6631;10.724
6632;14.624
6633;11.224
6634;6.224
6635;6.224
6636;8.024
6637;6.224
6638;6.474
6639;6.474
6640;4.074
6641;4.274
6642;46.394
6643;46.214
6644;51.514
6645;51.074
6646;52.824
6647;7.524
6648;2.524
6649;13.3
6650;13.3
6651;13.3
6652;13.3
6653;2.5
6654;5.024
6655;10.724
6656;14.624
6657;11.224
6658;6.224
6659;6.224
6660;8.024
6661;6.224
6662;6.474
6663;6.474
6664;4.074
6665;4.274
6666;46.394
6667;46.214
6668;51.514
6669;51.074
6670;52.824
6671;7.524
6672;2.524
6673;13.3
6674;13.3
6675;13.3
6676;13.3
6677;2.5
6678;5.024
6679;10.724
6680;14.624
6681;9.604
6682;4.604
6683;4.604
6684;6.404
6685;4.604
6686;4.854
6687;4.854
6688;4.074
6689;4.274
6690;1.394
6691;46.214
6692;51.214
6693;51.074
6694;52.824
6695;52.824
6696;2.524
6697;13.3
6698;13.3
6699;13.3
6700;13.3
6701;2.5
6702;5.024
6703;10.724
6704;14.624
6705;9.604
6706;4.604
6707;4.604
6708;6.404
6709;4.604
6710;4.854
6711;4.854
6712;4.074
6713;4.274
6714;1.394
6715;46.214
6716;51.214
6717;51.074
6718;52.824
6719;52.824
6720;2.524
6721;13.3
6722;13.3
6723;13.3
6724;13.3
6725;2.5
6726;5.024
6727;10.724
6728;14.624
6729;11.224
6730;6.224
6731;6.224
6732;8.024
6733;6.224
6734;6.474
6735;6.474
6736;4.074
6737;4.274
6738;46.394
6739;46.214
6740;51.514
6741;51.074
6742;52.824
6743;7.524
6744;2.524
6745;13.3
6746;13.3
6747;13.3
6748;13.3
6749;2.5
6750;5.024
6751;10.724
6752;14.624
6753;11.224
6754;6.224
6755;6.224
6756;8.024
6757;6.224
6758;6.474
6759;6.474
6760;4.074
6761;4.274
6762;46.394
6763;46.214
6764;51.514
6765;51.074
6766;52.824
6767;7.524
6768;2.524
6769;13.3
6770;13.3
6771;13.3
6772;13.3
6773;2.5
6774;5.024
6775;10.724
6776;14.624
6777;11.224
6778;6.224
6779;6.224
6780;8.024
6781;6.224
6782;6.474
6783;6.474
6784;4.074
6785;4.274
6786;46.394
6787;46.214
6788;51.514
6789;51.074
6790;52.824
6791;7.524
6792;2.524
6793;13.3
6794;13.3
6795;13.3
6796;13.3
6797;2.5
6798;5.024
6799;10.724
6800;14.624
6801;11.224
6802;6.224
6803;6.224
6804;8.024
6805;6.224
6806;6.474
6807;6.474
6808;4.074
6809;4.274
6810;46.394
6811;46.214
6812;51.514
6813;51.074
6814;52.824
6815;7.524
6816;2.524
6817;13.3
6818;13.3
6819;13.3
6820;13.3
6821;2.5
6822;5.024
6823;10.724
6824;14.624
6825;11.224
6826;6.224
6827;6.224
6828;8.024
6829;6.224
6830;6.474
6831;6.474
6832;4.074
6833;4.274
6834;46.394
6835;46.214
6836;51.514
6837;51.074
6838;52.824
6839;7.524
6840;2.524
6841;13.3
6842;13.3
6843;13.3
6844;13.3
6845;2.5
6846;5.024
6847;10.724
6848;14.624
6849;9.604
6850;4.604
6851;4.604
6852;6.404
6853;4.604
6854;4.854
6855;4.854
6856;4.074
6857;4.274
6858;1.394
6859;46.214
6860;51.214
6861;51.074
6862;52.824
6863;52.824
6864;2.524
6865;13.3
6866;13.3
6867;13.3
6868;13.3
6869;2.5
6870;5.024
6871;10.724
6872;14.624
6873;9.604
6874;4.604
6875;4.604
6876;6.404
6877;4.604
6878;4.854
6879;4.854
6880;4.074
6881;4.274
6882;1.394
6883;46.214
6884;51.214
6885;51.074
6886;52.824
6887;52.824
6888;2.524
6889;13.3
6890;13.3
6891;13.3
6892;13.3
6893;2.5
6894;5.024
6895;10.724
6896;14.624
6897;11.224
6898;6.224
6899;6.224
6900;8.024
6901;6.224
6902;6.474
6903;6.474
6904;4.074
6905;4.274
6906;46.394
6907;46.214
6908;51.514
6909;51.074
6910;52.824
6911;7.524
6912;2.524
6913;13.3
6914;13.3
6915;13.3
6916;13.3
6917;2.5
6918;5.024
6919;10.724
6920;14.624
6921;11.224
6922;6.224
6923;6.224
6924;8.024
6925;6.224
6926;6.474
6927;6.474
6928;4.074
6929;4.274
6930;46.394
6931;46.214
6932;51.514
6933;51.074
6934;52.824
6935;7.524
6936;2.524
6937;13.3
6938;13.3
6939;13.3
6940;13.3
6941;2.5
6942;5.024
6943;10.724
6944;14.624
6945;11.224
6946;6.224
6947;6.224
6948;8.024
6949;6.224
6950;6.474
6951;6.474
6952;4.074
6953;4.274
6954;46.394
6955;46.214
6956;51.514
6957;51.074
6958;52.824
6959;7.524
6960;2.524
6961;13.3
6962;13.3
6963;13.3
6964;13.3
6965;2.5
6966;5.024
6967;10.724
6968;14.624
6969;11.224
6970;6.224
6971;6.224
6972;8.024
6973;6.224
6974;6.474
6975;6.474
6976;4.074
6977;4.274
6978;46.394
6979;46.214
6980;51.514
6981;51.074
6982;52.824
6983;7.524
6984;2.524
6985;13.3
6986;13.3
6987;13.3
6988;13.3
6989;2.5
6990;5.024
6991;10.724
6992;14.624
6993;11.224
6994;6.224
6995;6.224
6996;8.024
6997;6.224
6998;6.474
6999;6.474
7000;4.074
7001;4.274
7002;46.394
7003;46.214
7004;51.514
7005;51.074
7006;52.824
7007;7.524
7008;2.524
7009;13.3
7010;13.3
7011;13.3
7012;13.3
7013;2.5
7014;5.024
7015;10.724
7016;14.624
7017;9.604
7018;4.604
7019;4.604
7020;6.404
7021;4.604
7022;4.854
7023;4.854
7024;4.074
7025;4.274
7026;1.394
7027;46.214
7028;51.214
7029;51.074
7030;52.824
7031;52.824
7032;2.524
7033;13.3
7034;13.3
7035;13.3
7036;13.3
7037;2.5
7038;5.024
7039;10.724
7040;14.624
7041;9.604
7042;4.604
7043;4.604
7044;6.404
7045;4.604
7046;4.854
7047;4.854
7048;4.074
7049;4.274
7050;1.394
7051;46.214
7052;51.214
7053;51.074
7054;52.824
7055;52.824
7056;2.524
7057;13.3
7058;13.3
7059;13.3
7060;13.3
7061;2.5
7062;5.024
7063;10.724
7064;14.624
7065;11.224
7066;6.224
7067;6.224
7068;8.024
7069;6.224
7070;6.474
7071;6.474
7072;4.074
7073;4.274
7074;46.394
7075;46.214
7076;51.514
7077;51.074
7078;52.824
7079;7.524
7080;2.524
7081;13.3
7082;13.3
7083;13.3
7084;13.3
7085;2.5
7086;5.024
7087;10.724
7088;14.624
7089;11.224
7090;6.224
7091;6.224
7092;8.024
7093;6.224
7094;6.474
7095;6.474
7096;4.074
7097;4.274
7098;46.394
7099;46.214
7100;51.514
7101;51.074
7102;52.824
7103;7.524
7104;2.524
7105;13.3
7106;13.3
7107;13.3
7108;13.3
7109;2.5
7110;5.024
7111;10.724
7112;14.624
7113;11.224
7114;6.224
7115;6.224
7116;8.024
7117;6.224
7118;6.474
7119;6.474
7120;4.074
7121;4.274
7122;46.394
7123;46.214
7124;51.514
7125;51.074
7126;52.824
7127;7.524
7128;2.524
7129;13.3
7130;13.3
7131;13.3
7132;13.3
7133;2.5
7134;5.024
7135;10.724
7136;14.624
7137;11.224
7138;6.224
7139;6.224
7140;8.024
7141;6.224
7142;6.474
7143;6.474
7144;4.074
7145;4.274
7146;46.394
7147;46.214
7148;51.514
7149;51.074
7150;52.824
7151;7.524
7152;2.524
7153;13.3
7154;13.3
7155;13.3
7156;13.3
7157;2.5
7158;5.024
7159;10.724
7160;14.624
7161;11.224
7162;6.224
7163;6.224
7164;8.024
7165;6.224
7166;6.474
7167;6.474
7168;4.074
7169;4.274
7170;46.394
7171;46.214
7172;51.514
7173;51.074
7174;52.824
7175;7.524
7176;2.524
7177;13.3
7178;13.3
7179;13.3
7180;13.3
7181;2.5
7182;5.024
7183;10.724
7184;14.624
7185;9.604
7186;4.604
7187;4.604
7188;6.404
7189;4.604
7190;4.854
7191;4.854
7192;4.074
7193;4.274
7194;1.394
7195;46.214
7196;51.214
7197;51.074
7198;52.824
7199;52.824
7200;2.524
7201;13.3
7202;13.3
7203;13.3
7204;13.3
7205;2.5
7206;5.024
7207;10.724
7208;14.624
7209;9.604
7210;4.604
7211;4.604
7212;6.404
7213;4.604
7214;4.854
7215;4.854
7216;4.074
7217;4.274
7218;1.394
7219;46.214
7220;51.214
7221;51.074
7222;52.824
7223;52.824
7224;2.524
7225;13.3
7226;13.3
7227;13.3
7228;13.3
7229;2.5
7230;5.024
7231;10.724
7232;14.624
7233;11.224
7234;6.224
7235;6.224
7236;8.024
7237;6.224
7238;6.474
7239;6.474
7240;4.074
7241;4.274
7242;46.394
7243;46.214
7244;51.514
7245;51.074
7246;52.824
7247;7.524
7248;2.524
7249;13.3
7250;13.3
7251;13.3
7252;13.3
7253;2.5
7254;5.024
7255;10.724
7256;14.624
7257;11.224
7258;6.224
7259;6.224
7260;8.024
7261;6.224
7262;6.474
7263;6.474
7264;4.074
7265;4.274
7266;46.394
7267;46.214
7268;51.514
7269;51.074
7270;52.824
7271;7.524
7272;2.524
7273;13.3
7274;13.3
7275;13.3
7276;13.3
7277;2.5
7278;5.024
7279;10.724
7280;14.624
7281;11.224
7282;6.224
7283;6.224
7284;8.024
7285;6.224
7286;6.474
7287;6.474
7288;4.074
7289;4.274
7290;46.394
7291;46.214
7292;51.514
7293;51.074
7294;52.824
7295;7.524
7296;2.524
7297;13.3
7298;13.3
7299;13.3
7300;13.3
7301;2.5
7302;5.024
7303;10.724
7304;14.624
7305;11.224
7306;6.224
7307;6.224
7308;8.024
7309;6.224
7310;6.474
7311;6.474
7312;4.074
7313;4.274
7314;46.394
7315;46.214
7316;51.514
7317;51.074
7318;52.824
7319;7.524
7320;2.524
7321;13.3
7322;13.3
7323;13.3
7324;13.3
7325;2.5
7326;5.024
7327;10.724
7328;14.624
7329;11.224
7330;6.224
7331;6.224
7332;8.024
7333;6.224
7334;6.474
7335;6.474
7336;4.074
7337;4.274
7338;46.394
7339;46.214
7340;51.514
7341;51.074
7342;52.824
7343;7.524
7344;2.524
7345;13.3
7346;13.3
7347;13.3
7348;13.3
7349;2.5
7350;5.024
7351;10.724
7352;14.624
7353;9.604
7354;4.604
7355;4.604
7356;6.404
7357;4.604
7358;4.854
7359;4.854
7360;4.074
7361;4.274
7362;1.394
7363;46.214
7364;51.214
7365;51.074
7366;52.824
7367;52.824
7368;2.524
7369;13.3
7370;13.3
7371;13.3
7372;13.3
7373;2.5
7374;5.024
7375;10.724
7376;14.624
7377;9.604
7378;4.604
7379;4.604
7380;6.404
7381;4.604
7382;4.854
7383;4.854
7384;4.074
7385;4.274
7386;1.394
7387;46.214
7388;51.214
7389;51.074
7390;52.824
7391;52.824
7392;2.524
7393;13.3
7394;13.3
7395;13.3
7396;13.3
7397;2.5
7398;5.024
7399;10.724
7400;14.624
7401;11.224
7402;6.224
7403;6.224
7404;8.024
7405;6.224
7406;6.474
7407;6.474
7408;4.074
7409;4.274
7410;46.394
7411;46.214
7412;51.514
7413;51.074
7414;52.824
7415;7.524
7416;2.524
7417;13.3
7418;13.3
7419;13.3
7420;13.3
7421;2.5
7422;5.024
7423;10.724
7424;14.624
7425;11.224
7426;6.224
7427;6.224
7428;8.024
7429;6.224
7430;6.474
7431;6.474
7432;4.074
7433;4.274
7434;46.394
7435;46.214
7436;51.514
7437;51.074
7438;52.824
7439;7.524
7440;2.524
7441;13.3
7442;13.3
7443;13.3
7444;13.3
7445;2.5
7446;5.024
7447;10.724
7448;14.624
7449;11.224
7450;6.224
7451;6.224
7452;8.024
7453;6.224
7454;6.474
7455;6.474
7456;4.074
7457;4.274
7458;46.394
7459;46.214
7460;51.514
7461;51.074
7462;52.824
7463;7.524
7464;2.524
7465;13.3
7466;13.3
7467;13.3
7468;13.3
7469;2.5
7470;5.024
7471;10.724
7472;14.624
7473;11.224
7474;6.224
7475;6.224
7476;8.024
7477;6.224
7478;6.474
7479;6.474
7480;4.074
7481;4.274
7482;46.394
7483;46.214
7484;51.514
7485;51.074
7486;52.824
7487;7.524
7488;2.524
7489;13.3
7490;13.3
7491;13.3
7492;13.3
7493;2.5
7494;5.024
7495;10.724
7496;14.624
7497;11.224
7498;6.224
7499;6.224
7500;8.024
7501;6.224
7502;6.474
7503;6.474
7504;4.074
7505;4.274
7506;46.394
7507;46.214
7508;51.514
7509;51.074
7510;52.824
7511;7.524
7512;2.524
7513;13.3
7514;13.3
7515;13.3
7516;13.3
7517;2.5
7518;5.024
7519;10.724
7520;14.624
7521;9.604
7522;4.604
7523;4.604
7524;6.404
7525;4.604
7526;4.854
7527;4.854
7528;4.074
7529;4.274
7530;1.394
7531;46.214
7532;51.214
7533;51.074
7534;52.824
7535;52.824
7536;2.524
7537;13.3
7538;13.3
7539;13.3
7540;13.3
7541;2.5
7542;5.024
7543;10.724
7544;14.624
7545;9.604
7546;4.604
7547;4.604
7548;6.404
7549;4.604
7550;4.854
7551;4.854
7552;4.074
7553;4.274
7554;1.394
7555;46.214
7556;51.214
7557;51.074
7558;52.824
7559;52.824
7560;2.524
7561;13.3
7562;13.3
7563;13.3
7564;13.3
7565;2.5
7566;5.024
7567;10.724
7568;14.624
7569;11.224
7570;6.224
7571;6.224
7572;8.024
7573;6.224
7574;6.474
7575;6.474
7576;4.074
7577;4.274
7578;46.394
7579;46.214
7580;51.514
7581;51.074
7582;52.824
7583;7.524
7584;2.524
7585;13.3
7586;13.3
7587;13.3
7588;13.3
7589;2.5
7590;5.024
7591;10.724
7592;14.624
7593;11.224
7594;6.224
7595;6.224
7596;8.024
7597;6.224
7598;6.474
7599;6.474
7600;4.074
7601;4.274
7602;46.394
7603;46.214
7604;51.514
7605;51.074
7606;52.824
7607;7.524
7608;2.524
7609;13.3
7610;13.3
7611;13.3
7612;13.3
7613;2.5
7614;5.024
7615;10.724
7616;14.624
7617;11.224
7618;6.224
7619;6.224
7620;8.024
7621;6.224
7622;6.474
7623;6.474
7624;4.074
7625;4.274
7626;46.394
7627;46.214
7628;51.514
7629;51.074
7630;52.824
7631;7.524
7632;2.524
7633;13.3
7634;13.3
7635;13.3
7636;13.3
7637;2.5
7638;5.024
7639;10.724
7640;14.624
7641;11.224
7642;6.224
7643;6.224
7644;8.024
7645;6.224
7646;6.474
7647;6.474
7648;4.074
7649;4.274
7650;46.394
7651;46.214
7652;51.514
7653;51.074
7654;52.824
7655;7.524
7656;2.524
7657;13.3
7658;13.3
7659;13.3
7660;13.3
7661;2.5
7662;5.024
7663;10.724
7664;14.624
7665;11.224
7666;6.224
7667;6.224
7668;8.024
7669;6.224
7670;6.474
7671;6.474
7672;4.074
7673;4.274
7674;46.394
7675;46.214
7676;51.514
7677;51.074
7678;52.824
7679;7.524
7680;2.524
7681;13.3
7682;13.3
7683;13.3
7684;13.3
7685;2.5
7686;5.024
7687;10.724
7688;14.624
7689;9.604
7690;4.604
7691;4.604
7692;6.404
7693;4.604
7694;4.854
7695;4.854
7696;4.074
7697;4.274
7698;1.394
7699;46.214
7700;51.214
7701;51.074
7702;52.824
7703;52.824
7704;2.524
7705;13.3
7706;13.3
7707;13.3
7708;13.3
7709;2.5
7710;5.024
7711;10.724
7712;14.624
7713;9.604
7714;4.604
7715;4.604
7716;6.404
7717;4.604
7718;4.854
7719;4.854
7720;4.074
7721;4.274
7722;1.394
7723;46.214
7724;51.214
7725;51.074
7726;52.824
7727;52.824
7728;2.524
7729;13.3
7730;13.3
7731;13.3
7732;13.3
7733;2.5
7734;5.024
7735;10.724
7736;14.624
7737;11.224
7738;6.224
7739;6.224
7740;8.024
7741;6.224
7742;6.474
7743;6.474
7744;4.074
7745;4.274
7746;46.394
7747;46.214
7748;51.514
7749;51.074
7750;52.824
7751;7.524
7752;2.524
7753;13.3
7754;13.3
7755;13.3
7756;13.3
7757;2.5
7758;5.024
7759;10.724
7760;14.624
7761;11.224
7762;6.224
7763;6.224
7764;8.024
7765;6.224
7766;6.474
7767;6.474
7768;4.074
7769;4.274
7770;46.394
7771;46.214
7772;51.514
7773;51.074
7774;52.824
7775;7.524
7776;2.524
7777;13.3
7778;13.3
7779;13.3
7780;13.3
7781;2.5
7782;5.024
7783;10.724
7784;14.624
7785;11.224
7786;6.224
7787;6.224
7788;8.024
7789;6.224
7790;6.474
7791;6.474
7792;4.074
7793;4.274
7794;46.394
7795;46.214
7796;51.514
7797;51.074
7798;52.824
7799;7.524
7800;2.524
7801;13.3
7802;13.3
7803;13.3
7804;13.3
7805;2.5
7806;5.024
7807;10.724
7808;14.624
7809;11.224
7810;6.224
7811;6.224
7812;8.024
7813;6.224
7814;6.474
7815;6.474
7816;4.074
7817;4.274
7818;46.394
7819;46.214
7820;51.514
7821;51.074
7822;52.824
7823;7.524
7824;2.524
7825;13.3
7826;13.3
7827;13.3
7828;13.3
7829;2.5
7830;5.024
7831;10.724
7832;14.624
7833;11.224
7834;6.224
7835;6.224
7836;8.024
7837;6.224
7838;6.474
7839;6.474
7840;4.074
7841;4.274
7842;46.394
7843;46.214
7844;51.514
7845;51.074
7846;52.824
7847;7.524
7848;2.524
7849;13.3
7850;13.3
7851;13.3
7852;13.3
7853;2.5
7854;5.024
7855;10.724
7856;14.624
7857;9.604
7858;4.604
7859;4.604
7860;6.404
7861;4.604
7862;4.854
7863;4.854
7864;4.074
7865;4.274
7866;1.394
7867;46.214
7868;51.214
7869;51.074
7870;52.824
7871;52.824
7872;2.524
7873;13.3
7874;13.3
7875;13.3
7876;13.3
7877;2.5
7878;5.024
7879;10.724
7880;14.624
7881;9.604
7882;4.604
7883;4.604
7884;6.404
7885;4.604
7886;4.854
7887;4.854
7888;4.074
7889;4.274
7890;1.394
7891;46.214
7892;51.214
7893;51.074
7894;52.824
7895;52.824
7896;2.524
7897;13.3
7898;13.3
7899;13.3
7900;13.3
7901;2.5
7902;5.024
7903;10.724
7904;14.624
7905;11.224
7906;6.224
7907;6.224
7908;8.024
7909;6.224
7910;6.474
7911;6.474
7912;4.074
7913;4.274
7914;46.394
7915;46.214
7916;51.514
7917;51.074
7918;52.824
7919;7.524
7920;2.524
7921;13.3
7922;13.3
7923;13.3
7924;13.3
7925;2.5
7926;5.024
7927;10.724
7928;14.624
7929;11.224
7930;6.224
7931;6.224
7932;8.024
7933;6.224
7934;6.474
7935;6.474
7936;4.074
7937;4.274
7938;46.394
7939;46.214
7940;51.514
7941;51.074
7942;52.824
7943;7.524
7944;2.524
7945;13.3
7946;13.3
7947;13.3
7948;13.3
7949;2.5
7950;5.024
7951;10.724
7952;14.624
7953;11.224
7954;6.224
7955;6.224
7956;8.024
7957;6.224
7958;6.474
7959;6.474
7960;4.074
7961;4.274
7962;46.394
7963;46.214
7964;51.514
7965;51.074
7966;52.824
7967;7.524
7968;2.524
7969;13.3
7970;13.3
7971;13.3
7972;13.3
7973;2.5
7974;5.024
7975;10.724
7976;14.624
7977;11.224
7978;6.224
7979;6.224
7980;8.024
7981;6.224
7982;6.474
7983;6.474
7984;4.074
7985;4.274
7986;46.394
7987;46.214
7988;51.514
7989;51.074
7990;52.824
7991;7.524
7992;2.524
7993;13.3
7994;13.3
7995;13.3
7996;13.3
7997;2.5
7998;5.024
7999;10.724
8000;14.624
8001;11.224
8002;6.224
8003;6.224
8004;8.024
8005;6.224
8006;6.474
8007;6.474
8008;4.074
8009;4.274
8010;46.394
8011;46.214
8012;51.514
8013;51.074
8014;52.824
8015;7.524
8016;2.524
8017;13.3
8018;13.3
8019;13.3
8020;13.3
8021;2.5
8022;5.024
8023;10.724
8024;14.624
8025;9.604
8026;4.604
8027;4.604
8028;6.404
8029;4.604
8030;4.854
8031;4.854
8032;4.074
8033;4.274
8034;1.394
8035;46.214
8036;51.214
8037;51.074
8038;52.824
8039;52.824
8040;2.524
8041;13.3
8042;13.3
8043;13.3
8044;13.3
8045;2.5
8046;5.024
8047;10.724
8048;14.624
8049;9.604
8050;4.604
8051;4.604
8052;6.404
8053;4.604
8054;4.854
8055;4.854
8056;4.074
8057;4.274
8058;1.394
8059;46.214
8060;51.214
8061;51.074
8062;52.824
8063;52.824
8064;2.524
8065;13.3
8066;13.3
8067;13.3
8068;13.3
8069;2.5
8070;5.024
8071;10.724
8072;14.624
8073;11.224
8074;6.224
8075;6.224
8076;8.024
8077;6.224
8078;6.474
8079;6.474
8080;4.074
8081;4.274
8082;46.394
8083;46.214
8084;51.514
8085;51.074
8086;52.824
8087;7.524
8088;2.524
8089;13.3
8090;13.3
8091;13.3
8092;13.3
8093;2.5
8094;5.024
8095;10.724
8096;14.624
8097;11.224
8098;6.224
8099;6.224
8100;8.024
8101;6.224
8102;6.474
8103;6.474
8104;4.074
8105;4.274
8106;46.394
8107;46.214
8108;51.514
8109;51.074
8110;52.824
8111;7.524
8112;2.524
8113;13.3
8114;13.3
8115;13.3
8116;13.3
8117;2.5
8118;5.024
8119;10.724
8120;14.624
8121;11.224
8122;6.224
8123;6.224
8124;8.024
8125;6.224
8126;6.474
8127;6.474
8128;4.074
8129;4.274
8130;46.394
8131;46.214
8132;51.514
