hour;h_load_kw
6623;108.485766666667
6624;109.052766666667
6625;109.090566666667
6626;99.6621666666667
6627;86.7399666666667
6628;78.5643666666667
6629;73.2291666666667
6630;73.2291666666667
6631;73.2291666666667
6632;73.2291666666667
6633;73.2291666666667
6634;73.2291666666667
6635;77.3817666666667
6636;84.3531666666667
6637;93.9381666666667
6638;96.8217666666667
6639;98.7063666666667
6640;100.596366666667
6641;102.362166666667
6642;104.025366666667
6643;105.207966666667
6644;106.325766666667
6645;107.519166666667
6646;108.437166666667
6647;108.890766666667
6648;109.160766666667
6649;108.966366666667
6650;100.601766666667
6651;88.2033666666667
6652;80.1789666666667
6653;74.6277666666667
6654;73.2291666666667
6655;73.2291666666667
6656;73.2291666666667
6657;73.2291666666667
6658;74.5305666666667
6659;79.0017666666667
6660;85.7139666666667
6661;95.3151666666667
6662;98.2257666666667
6663;100.099566666667
6664;101.595366666667
6665;102.594366666667
6666;103.512366666667
6667;104.392566666667
6668;105.148566666667
6669;105.726366666667
6670;106.320366666667
6671;106.644366666667
6672;106.989966666667
6673;107.286966666667
6674;100.601766666667
6675;87.9117666666667
6676;79.4715666666667
6677;73.9851666666667
6678;73.2291666666667
6679;73.2291666666667
6680;73.2291666666667
6681;73.2291666666667
6682;73.2291666666667
6683;77.7705666666667
6684;85.1577666666667
6685;95.4933666666667
6686;98.3229666666667
6687;99.7377666666667
6688;100.952766666667
6689;102.275766666667
6690;103.609566666667
6691;105.143166666667
6692;106.665966666667
6693;107.794566666667
6694;108.653166666667
6695;109.306566666667
6696;109.776366666667
6697;109.959966666667
6698;101.492766666667
6699;87.4257666666667
6700;78.9531666666667
6701;73.6341666666667
6702;73.2291666666667
6703;73.2291666666667
6704;73.2291666666667
6705;73.2291666666667
6706;73.4721666666667
6707;78.3483666666667
6708;85.9245666666667
6709;96.6003666666667
6710;99.4407666666667
6711;101.044566666667
6712;102.534966666667
6713;104.381766666667
6714;106.282566666667
6715;107.988966666667
6716;109.311966666667
6717;110.510766666667
6718;111.401766666667
6719;111.844566666667
6720;112.152366666667
6721;112.276566666667
6722;103.987566666667
6723;90.4443666666667
6724;81.8367666666667
6725;77.0253666666667
6726;73.9581666666667
6727;73.2291666666667
6728;73.6341666666667
6729;75.8751666666667
6730;79.4121666666667
6731;84.2829666666667
6732;90.7521666666667
6733;99.1383666666667
6734;101.417166666667
6735;102.772566666667
6736;104.262966666667
6737;106.466166666667
6738;108.707166666667
6739;110.521566666667
6740;111.909366666667
6741;113.356566666667
6742;114.312366666667
6743;114.857766666667
6744;114.917166666667
6745;114.711966666667
6746;107.038566666667
6747;95.8713666666667
6748;88.5327666666667
6749;82.8897666666667
6750;79.3581666666667
6751;77.8245666666667
6752;77.8299666666667
6753;79.5039666666667
6754;82.5171666666667
6755;87.1719666666667
6756;94.0245666666667
6757;103.285566666667
6758;105.688566666667
6759;107.076366666667
6760;108.474966666667
6761;110.170566666667
6762;112.130766666667
6763;113.550966666667
6764;114.895566666667
6765;116.321166666667
6766;117.487566666667
6767;118.491966666667
6768;119.409966666667
6769;119.982366666667
6770;111.531366666667
6771;97.5345666666667
6772;88.9863666666667
6773;82.5441666666667
6774;78.2673666666667
6775;76.1559666666667
6776;76.0857666666667
6777;77.6301666666667
6778;80.6811666666667
6779;85.5627666666667
6780;93.8571666666667
6781;105.035166666667
6782;107.281566666667
6783;108.545166666667
6784;110.375766666667
6785;112.033566666667
6786;113.302566666667
6787;114.609366666667
6788;116.029566666667
6789;117.595566666667
6790;119.021166666667
6791;120.063366666667
6792;120.641166666667
6793;120.279366666667
6794;112.038966666667
6795;97.9881666666667
6796;87.9279666666667
6797;81.7611666666667
6798;77.5275666666667
6799;75.4377666666667
6800;75.1893666666667
6801;76.6419666666667
6802;79.5147666666667
6803;84.3747666666667
6804;93.2361666666667
6805;104.165766666667
6806;106.525566666667
6807;107.875566666667
6808;109.479366666667
6809;111.212766666667
6810;112.827366666667
6811;114.393366666667
6812;115.840566666667
6813;116.969166666667
6814;118.005966666667
6815;118.940166666667
6816;119.701566666667
6817;120.279366666667
6818;113.054166666667
6819;99.3543666666667
6820;89.0565666666667
6821;82.6251666666667
6822;78.3051666666667
6823;75.9831666666667
6824;75.5835666666667
6825;77.0145666666667
6826;80.1627666666667
6827;85.2171666666667
6828;93.9867666666667
6829;105.240366666667
6830;107.405766666667
6831;109.025766666667
6832;111.110166666667
6833;112.535766666667
6834;113.712966666667
6835;114.825366666667
6836;115.878366666667
6837;116.996166666667
6838;118.270566666667
6839;119.658366666667
6840;120.792366666667
6841;121.640166666667
6842;113.934366666667
6843;99.1113666666667
6844;87.5283666666667
6845;80.6379666666667
6846;76.7715666666667
6847;75.0921666666667
6848;75.2163666666667
6849;76.8525666666667
6850;80.3247666666667
6851;85.8111666666667
6852;94.5051666666667
6853;104.149566666667
6854;106.466166666667
6855;108.221166666667
6856;110.078766666667
6857;111.741966666667
6858;113.091966666667
6859;113.972166666667
6860;114.749766666667
6861;115.430166666667
6862;116.083566666667
6863;117.001566666667
6864;117.984366666667
6865;118.686366666667
6866;112.211766666667
6867;98.7765666666667
6868;87.9495666666667
6869;81.9663666666667
6870;78.1377666666667
6871;76.1073666666667
6872;75.9561666666667
6873;77.3925666666667
6874;80.4273666666667
6875;85.3251666666667
6876;94.0191666666667
6877;104.284566666667
6878;106.347366666667
6879;107.540766666667
6880;109.203966666667
6881;111.164166666667
6882;112.476366666667
6883;113.345766666667
6884;114.252966666667
6885;115.257366666667
6886;116.337366666667
6887;117.622566666667
6888;119.053566666667
6889;120.187566666667
6890;112.622166666667
6891;97.2591666666667
6892;86.5077666666667
6893;80.3895666666667
6894;76.2963666666667
6895;74.1309666666667
6896;74.0013666666667
6897;75.6807666666667
6898;78.8127666666667
6899;83.8401666666667
6900;92.6583666666667
6901;103.517766666667
6902;105.369966666667
6903;106.957566666667
6904;109.295766666667
6905;111.558366666667
6906;113.523966666667
6907;115.030566666667
6908;116.553366666667
6909;118.113966666667
6910;118.826766666667
6911;119.204766666667
6912;120.214566666667
6913;121.073166666667
6914;113.280966666667
6915;97.2699666666667
6916;86.2323666666667
6917;80.4975666666667
6918;76.9335666666667
6919;75.1839666666667
6920;75.2433666666667
6921;77.2467666666667
6922;80.8323666666667
6923;86.1297666666667
6924;94.8723666666667
6925;105.051366666667
6926;106.563366666667
6927;107.362566666667
6928;108.183366666667
6929;109.376766666667
6930;110.721366666667
6931;111.952566666667
6932;112.919166666667
6933;114.263766666667
6934;115.424766666667
6935;115.921566666667
6936;116.083566666667
6937;116.364366666667
6938;109.905966666667
6939;96.6381666666667
6940;87.7821666666667
6941;82.1985666666667
6942;78.4293666666667
6943;76.6095666666667
6944;76.8309666666667
6945;78.5805666666667
6946;82.0149666666667
6947;87.0639666666667
6948;95.5257666666667
6949;105.618366666667
6950;107.713566666667
6951;109.241766666667
6952;110.688966666667
6953;111.747366666667
6954;112.605966666667
6955;113.237766666667
6956;114.107166666667
6957;115.278966666667
6958;116.288766666667
6959;116.871966666667
6960;117.152766666667
6961;116.753166666667
6962;110.899566666667
6963;98.6253666666667
6964;90.0825666666667
6965;84.6609666666667
6966;81.0537666666667
6967;79.3635666666667
6968;79.5363666666667
6969;81.3399666666667
6970;84.2019666666667
6971;88.3599666666667
6972;96.1359666666667
6973;104.878566666667
6974;106.439166666667
6975;107.367966666667
6976;108.269766666667
6977;108.944766666667
6978;109.689966666667
6979;110.456766666667
6980;111.401766666667
6981;112.492566666667
6982;113.205366666667
6983;113.788566666667
6984;114.166566666667
6985;114.328566666667
6986;109.895166666667
6987;100.612566666667
6988;92.6151666666667
6989;87.4149666666667
6990;84.1479666666667
6991;82.6197666666667
6992;82.6683666666667
6993;84.0777666666667
6994;86.6913666666667
6995;91.0815666666667
6996;98.7603666666667
6997;105.661566666667
6998;107.103366666667
6999;108.161766666667
7000;109.203966666667
7001;110.132766666667
7002;111.018366666667
7003;112.033566666667
7004;113.075766666667
7005;113.961366666667
7006;114.717366666667
7007;115.521966666667
7008;116.186166666667
7009;116.693766666667
7010;112.762566666667
7011;104.208966666667
7012;96.6057666666667
7013;91.6161666666667
7014;88.5597666666667
7015;87.1017666666667
7016;87.1827666666667
7017;88.6461666666667
7018;91.3029666666667
7019;95.5041666666667
7020;102.572766666667
7021;109.738566666667
7022;111.612366666667
7023;113.081166666667
7024;114.749766666667
7025;116.159166666667
7026;117.687366666667
7027;119.129166666667
7028;120.468366666667
7029;121.748166666667
7030;122.957766666667
7031;123.989166666667
7032;124.815366666667
7033;125.409366666667
7034;119.447766666667
7035;104.673366666667
7036;93.4575666666667
7037;87.6417666666667
7038;83.9157666666667
7039;81.9825666666667
7040;81.5829666666667
7041;82.8627666666667
7042;85.7625666666667
7043;91.0815666666667
7044;101.379366666667
7045;111.979566666667
7046;113.999166666667
7047;116.202366666667
7048;118.621566666667
7049;120.705966666667
7050;122.574366666667
7051;124.118766666667
7052;125.760366666667
7053;127.218366666667
7054;128.498166666667
7055;129.848166666667
7056;131.165766666667
7057;132.029766666667
7058;124.539966666667
7059;106.746966666667
7060;92.3667666666667
7061;84.9147666666667
7062;80.9349666666667
7063;79.1745666666667
7064;79.5201666666667
7065;81.6531666666667
7066;85.4655666666667
7067;91.8267666666667
7068;102.821166666667
7069;111.714966666667
7070;113.518566666667
7071;115.883766666667
7072;117.741366666667
7073;119.409966666667
7074;120.921966666667
7075;122.412366666667
7076;123.713766666667
7077;125.052966666667
7078;125.814366666667
7079;125.927766666667
7080;126.116766666667
7081;126.419166666667
7082;121.866966666667
7083;108.258966666667
7084;97.2321666666667
7085;91.6539666666667
7086;87.9657666666667
7087;86.1135666666667
7088;86.2593666666667
7089;88.1763666666667
7090;91.8105666666667
7091;97.3023666666667
7092;106.606566666667
7093;115.964766666667
7094;118.032966666667
7095;120.889566666667
7096;123.076566666667
7097;124.232166666667
7098;125.317566666667
7099;126.759366666667
7100;128.292966666667
7101;130.042566666667
7102;131.624766666667
7103;132.585966666667
7104;133.260966666667
7105;133.827966666667
7106;126.818766666667
7107;109.743966666667
7108;97.6101666666667
7109;91.7241666666667
7110;87.5877666666667
7111;85.2441666666667
7112;84.8175666666667
7113;86.3781666666667
7114;89.7153666666667
7115;95.4987666666667
7116;106.493166666667
7117;117.320166666667
7118;119.296566666667
7119;121.170366666667
7120;123.254766666667
7121;125.241966666667
7122;126.861966666667
7123;128.028366666667
7124;129.443166666667
7125;130.744566666667
7126;131.954166666667
7127;133.163766666667
7128;134.508366666667
7129;135.734166666667
7130;130.236966666667
7131;115.084566666667
7132;103.771566666667
7133;96.3087666666667
7134;91.5945666666667
7135;89.0943666666667
7136;89.3481666666667
7137;92.4423666666667
7138;96.7245666666667
7139;102.426966666667
7140;111.471966666667
7141;120.716766666667
7142;122.736366666667
7143;124.259166666667
7144;125.684766666667
7145;126.975366666667
7146;128.827566666667
7147;130.577166666667
7148;131.937966666667
7149;133.174566666667
7150;134.130366666667
7151;134.497566666667
7152;135.285966666667
7153;136.500966666667
7154;130.258566666667
7155;114.004566666667
7156;102.108366666667
7157;94.6887666666667
7158;89.5209666666667
7159;86.3835666666667
7160;85.3899666666667
7161;86.6265666666667
7162;90.2499666666667
7163;96.8217666666667
7164;108.296766666667
7165;119.150766666667
7166;122.104566666667
7167;124.917966666667
7168;127.056366666667
7169;128.282166666667
7170;129.129966666667
7171;130.155966666667
7172;131.057766666667
7173;132.035166666667
7174;132.801966666667
7175;133.142166666667
7176;133.282566666667
7177;132.969366666667
7178;126.807966666667
7179;110.386566666667
7180;95.8443666666667
7181;87.3069666666667
7182;82.3983666666667
7183;79.6659666666667
7184;79.3203666666667
7185;81.0969666666667
7186;85.3899666666667
7187;92.3937666666667
7188;103.776966666667
7189;112.508766666667
7190;114.620166666667
7191;117.125766666667
7192;119.420766666667
7193;120.846366666667
7194;121.715766666667
7195;122.455566666667
7196;123.022566666667
7197;123.989166666667
7198;124.896366666667
7199;125.452566666667
7200;126.046566666667
7201;126.397566666667
7202;122.158566666667
7203;108.042966666667
7204;96.3087666666667
7205;89.8071666666667
7206;85.8435666666667
7207;83.5755666666667
7208;83.3217666666667
7209;84.9903666666667
7210;88.4247666666667
7211;93.8895666666667
7212;104.295366666667
7213;112.379166666667
7214;114.290766666667
7215;116.493966666667
7216;118.178766666667
7217;118.821366666667
7218;119.183166666667
7219;119.026566666667
7220;119.312766666667
7221;119.879766666667
7222;120.273966666667
7223;119.928366666667
7224;119.912166666667
7225;119.901366666667
7226;116.574966666667
7227;106.849566666667
7228;96.3897666666667
7229;90.1095666666667
7230;86.0487666666667
7231;83.6943666666667
7232;83.4405666666667
7233;85.1901666666667
7234;88.5975666666667
7235;94.0515666666667
7236;103.096566666667
7237;110.165166666667
7238;111.952566666667
7239;113.550966666667
7240;114.290766666667
7241;114.960366666667
7242;115.818966666667
7243;116.936766666667
7244;117.968166666667
7245;118.783566666667
7246;119.679966666667
7247;120.662766666667
7248;121.299966666667
7249;121.542966666667
7250;117.687366666667
7251;107.994366666667
7252;98.9547666666667
7253;93.7653666666667
7254;91.3299666666667
7255;90.2769666666667
7256;90.7251666666667
7257;92.7717666666667
7258;96.0819666666667
7259;100.509966666667
7260;107.907966666667
7261;114.965766666667
7262;116.942166666667
7263;118.475766666667
7264;120.074166666667
7265;121.667166666667
7266;123.427566666667
7267;124.637166666667
7268;125.879166666667
7269;127.148166666667
7270;128.206566666667
7271;129.162366666667
7272;130.031766666667
7273;131.079366666667
7274;125.765766666667
7275;110.181366666667
7276;98.1879666666667
7277;91.4325666666667
7278;86.7237666666667
7279;84.0237666666667
7280;83.8293666666667
7281;85.8003666666667
7282;89.3535666666667
7283;95.2935666666667
7284;106.341966666667
7285;114.884766666667
7286;116.488566666667
7287;117.822366666667
7288;119.917566666667
7289;121.958766666667
7290;123.864966666667
7291;125.668566666667
7292;127.175166666667
7293;128.622366666667
7294;130.069566666667
7295;131.165766666667
7296;132.121566666667
7297;133.152966666667
7298;128.433366666667
7299;112.627566666667
7300;98.7603666666667
7301;90.3525666666667
7302;85.0713666666667
7303;81.8691666666667
7304;81.0969666666667
7305;82.4037666666667
7306;85.5897666666667
7307;91.3893666666667
7308;103.328766666667
7309;111.083166666667
7310;112.022766666667
7311;114.144966666667
7312;116.267166666667
7313;117.822366666667
7314;118.691766666667
7315;119.415366666667
7316;120.403566666667
7317;121.931766666667
7318;123.405966666667
7319;124.723566666667
7320;125.787366666667
7321;126.300366666667
7322;122.147766666667
7323;107.880966666667
7324;95.6877666666667
7325;88.3869666666667
7326;83.5755666666667
7327;80.7945666666667
7328;80.4057666666667
7329;82.0635666666667
7330;85.6329666666667
7331;91.6323666666667
7332;103.533966666667
7333;111.471966666667
7334;114.085566666667
7335;117.298566666667
7336;119.625966666667
7337;120.635766666667
7338;121.370166666667
7339;122.288166666667
7340;123.222366666667
7341;124.026966666667
7342;125.274366666667
7343;127.153566666667
7344;128.282166666667
7345;128.908566666667
7346;124.518366666667
7347;107.762166666667
7348;94.1001666666667
7349;87.3393666666667
7350;83.6349666666667
7351;81.8529666666667
7352;82.0419666666667
7353;83.9427666666667
7354;87.4419666666667
7355;93.2739666666667
7356;104.851566666667
7357;113.221566666667
7358;115.721766666667
7359;118.459566666667
7360;120.695166666667
7361;122.309766666667
7362;123.697566666667
7363;124.923366666667
7364;125.684766666667
7365;126.456966666667
7366;127.266966666667
7367;128.341566666667
7368;129.561966666667
7369;130.841766666667
7370;127.234566666667
7371;112.292766666667
7372;100.293966666667
7373;92.9985666666667
7374;88.5651666666667
7375;86.5131666666667
7376;86.7345666666667
7377;88.7757666666667
7378;92.1831666666667
7379;97.9773666666667
7380;109.554966666667
7381;117.789966666667
7382;119.804166666667
7383;121.937166666667
7384;124.410366666667
7385;126.705366666667
7386;128.768166666667
7387;130.674366666667
7388;132.186366666667
7389;133.552566666667
7390;134.573166666667
7391;135.426366666667
7392;136.527966666667
7393;137.931966666667
7394;134.373366666667
7395;118.410966666667
7396;103.728366666667
7397;94.3377666666667
7398;88.7487666666667
7399;85.7733666666667
7400;85.2711666666667
7401;86.9073666666667
7402;90.7791666666667
7403;97.7181666666667
7404;111.682566666667
7405;120.943566666667
7406;123.395166666667
7407;126.095166666667
7408;128.411766666667
7409;129.880566666667
7410;130.879566666667
7411;131.338566666667
7412;131.586966666667
7413;132.467166666667
7414;133.401366666667
7415;134.394966666667
7416;135.404766666667
7417;136.074366666667
7418;132.191766666667
7419;115.721766666667
7420;100.904166666667
7421;92.7501666666667
7422;88.0305666666667
7423;85.5843666666667
7424;85.2549666666667
7425;87.0585666666667
7426;90.8439666666667
7427;97.2321666666667
7428;110.229966666667
7429;117.357966666667
7430;119.949966666667
7431;122.012766666667
7432;123.373566666667
7433;124.323966666667
7434;124.923366666667
7435;125.549766666667
7436;126.591966666667
7437;128.228166666667
7438;130.118166666667
7439;131.187366666667
7440;131.387166666667
7441;131.657166666667
7442;128.373966666667
7443;113.631966666667
7444;99.8619666666667
7445;92.1993666666667
7446;88.0143666666667
7447;86.0757666666667
7448;86.1945666666667
7449;88.2141666666667
7450;92.2155666666667
7451;98.0259666666667
7452;108.491166666667
7453;115.138566666667
7454;118.373166666667
7455;120.997566666667
7456;122.860566666667
7457;123.859566666667
7458;124.507566666667
7459;125.128566666667
7460;126.143766666667
7461;127.347966666667
7462;128.303766666667
7463;129.162366666667
7464;129.761766666667
7465;130.172166666667
7466;126.429966666667
7467;111.299166666667
7468;98.7333666666667
7469;91.4325666666667
7470;87.0045666666667
7471;84.4719666666667
7472;83.8077666666667
7473;84.9849666666667
7474;88.1655666666667
7475;93.7815666666667
7476;104.138766666667
7477;110.240766666667
7478;113.307966666667
7479;116.445366666667
7480;118.967166666667
7481;121.127166666667
7482;123.049566666667
7483;124.458966666667
7484;125.787366666667
7485;127.115766666667
7486;128.147166666667
7487;129.173166666667
7488;130.431366666667
7489;131.770566666667
7490;128.179566666667
7491;111.504366666667
7492;96.8109666666667
7493;88.3761666666667
7494;83.8239666666667
7495;81.2481666666667
7496;80.7891666666667
7497;82.4037666666667
7498;86.0973666666667
7499;92.1939666666667
7500;104.500566666667
7501;112.044366666667
7502;114.711966666667
7503;118.167966666667
7504;121.213566666667
7505;123.481566666667
7506;125.414766666667
7507;127.299366666667
7508;128.897766666667
7509;130.544766666667
7510;132.256566666667
7511;133.763166666667
7512;134.756766666667
7513;135.491166666667
7514;130.868766666667
7515;113.054166666667
7516;97.6965666666667
7517;89.5749666666667
7518;85.2009666666667
7519;82.7979666666667
7520;82.4415666666667
7521;84.0237666666667
7522;87.6741666666667
7523;94.3917666666667
7524;108.761166666667
7525;117.881766666667
7526;120.932766666667
7527;123.519366666667
7528;125.236566666667
7529;126.840366666667
7530;128.195766666667
7531;129.329766666667
7532;130.161366666667
7533;131.106366666667
7534;132.148566666667
7535;133.120566666667
7536;134.313966666667
7537;135.123966666667
7538;131.505966666667
7539;116.618166666667
7540;101.228166666667
7541;91.6539666666667
7542;86.4213666666667
7543;83.6349666666667
7544;83.1543666666667
7545;84.9147666666667
7546;89.0997666666667
7547;96.5409666666667
7548;111.320766666667
7549;119.490966666667
7550;122.585166666667
7551;125.339166666667
7552;127.563966666667
7553;129.443166666667
7554;130.911966666667
7555;132.148566666667
7556;133.509366666667
7557;134.826966666667
7558;135.615366666667
7559;136.230966666667
7560;136.711566666667
7561;136.851966666667
7562;132.963966666667
7563;116.175366666667
7564;99.1167666666667
7565;88.6137666666667
7566;83.3919666666667
7567;80.6163666666667
7568;80.2761666666667
7569;82.2147666666667
7570;86.6373666666667
7571;94.8237666666667
7572;110.478366666667
7573;117.330966666667
7574;120.587166666667
7575;122.644566666667
7576;124.442766666667
7577;126.640566666667
7578;128.454966666667
7579;129.891366666667
7580;131.241366666667
7581;132.488766666667
7582;132.845166666667
7583;132.445566666667
7584;131.554566666667
7585;129.799566666667
7586;125.722566666667
7587;112.335966666667
7588;96.6273666666667
7589;87.1935666666667
7590;82.6521666666667
7591;80.1789666666667
7592;79.8657666666667
7593;81.7557666666667
7594;85.9461666666667
7595;93.8031666666667
7596;106.034166666667
7597;111.407166666667
7598;112.989366666667
7599;113.118966666667
7600;113.945166666667
7601;115.883766666667
7602;117.833166666667
7603;119.507166666667
7604;119.895966666667
7605;120.165966666667
7606;120.219966666667
7607;120.684366666667
7608;121.375566666667
7609;121.488966666667
7610;120.230766666667
7611;112.492566666667
7612;103.776966666667
7613;96.1359666666667
7614;90.7737666666667
7615;88.8027666666667
7616;88.7217666666667
7617;89.9961666666667
7618;93.0741666666667
7619;99.2139666666667
7620;109.025766666667
7621;114.393366666667
7622;116.364366666667
7623;116.985366666667
7624;117.487566666667
7625;118.362366666667
7626;119.982366666667
7627;121.532166666667
7628;122.876766666667
7629;124.674966666667
7630;126.208566666667
7631;127.364166666667
7632;128.433366666667
7633;129.205566666667
7634;126.105966666667
7635;111.428766666667
7636;95.8119666666667
7637;87.4851666666667
7638;83.1597666666667
7639;80.6811666666667
7640;80.1681666666667
7641;81.7125666666667
7642;85.4763666666667
7643;92.8797666666667
7644;108.091566666667
7645;116.034966666667
7646;118.923966666667
7647;121.229766666667
7648;122.315166666667
7649;123.351966666667
7650;124.388766666667
7651;125.339166666667
7652;126.230166666667
7653;127.072566666667
7654;127.477566666667
7655;127.898766666667
7656;127.963566666667
7657;127.644966666667
7658;124.410366666667
7659;113.756166666667
7660;101.838366666667
7661;93.4629666666667
7662;88.5057666666667
7663;85.5195666666667
7664;84.5529666666667
7665;85.6221666666667
7666;88.9755666666667
7667;95.6229666666667
7668;109.495566666667
7669;117.536166666667
7670;120.457566666667
7671;122.682366666667
7672;124.437366666667
7673;126.100566666667
7674;127.709766666667
7675;129.345966666667
7676;131.198166666667
7677;133.152966666667
7678;134.826966666667
7679;135.750366666667
7680;136.592766666667
7681;137.505366666667
7682;135.010566666667
7683;118.842966666667
7684;101.433366666667
7685;90.7791666666667
7686;85.7409666666667
7687;83.0031666666667
7688;82.5225666666667
7689;84.2019666666667
7690;88.4301666666667
7691;96.4545666666667
7692;112.713966666667
7693;120.419766666667
7694;123.432966666667
7695;125.960166666667
7696;127.828566666667
7697;129.162366666667
7698;130.334166666667
7699;131.559966666667
7700;132.413166666667
7701;132.785766666667
7702;132.969366666667
7703;133.379766666667
7704;133.671366666667
7705;134.200566666667
7706;132.369966666667
7707;120.695166666667
7708;106.865766666667
7709;97.4319666666667
7710;92.0913666666667
7711;90.3363666666667
7712;91.3245666666667
7713;93.8949666666667
7714;97.7667666666667
7715;104.711166666667
7716;118.524366666667
7717;125.841366666667
7718;129.405366666667
7719;132.056766666667
7720;133.849566666667
7721;135.150966666667
7722;136.333566666667
7723;137.726766666667
7724;139.281966666667
7725;140.939766666667
7726;141.722766666667
7727;142.278966666667
7728;142.797366666667
7729;143.353566666667
7730;140.799366666667
7731;126.510966666667
7732;110.996766666667
7733;101.211966666667
7734;95.4555666666667
7735;92.4963666666667
7736;92.0427666666667
7737;94.0677666666667
7738;98.6361666666667
7739;106.611966666667
7740;122.379966666667
7741;129.459366666667
7742;131.743566666667
7743;134.000766666667
7744;135.696366666667
7745;136.274166666667
7746;136.689966666667
7747;137.305566666667
7748;138.039966666667
7749;138.633966666667
7750;139.978566666667
7751;141.544566666667
7752;142.581366666667
7753;143.385966666667
7754;140.945166666667
7755;126.505566666667
7756;111.920166666667
7757;102.443166666667
7758;97.2915666666667
7759;94.6239666666667
7760;94.0893666666667
7761;95.6067666666667
7762;99.5919666666667
7763;106.989966666667
7764;120.398166666667
7765;125.954766666667
7766;128.584566666667
7767;131.554566666667
7768;133.331166666667
7769;134.729766666667
7770;136.338966666667
7771;137.829366666667
7772;138.887766666667
7773;139.740966666667
7774;141.009966666667
7775;142.359966666667
7776;143.223966666667
7777;143.666766666667
7778;141.722766666667
7779;127.914966666667
7780;112.227966666667
7781;101.298366666667
7782;94.9911666666667
7783;91.7565666666667
7784;91.0599666666667
7785;92.6043666666667
7786;96.6111666666667
7787;104.468166666667
7788;119.582766666667
7789;125.895366666667
7790;128.292966666667
7791;130.490766666667
7792;132.305166666667
7793;132.996366666667
7794;133.179966666667
7795;133.914366666667
7796;134.562366666667
7797;135.761166666667
7798;136.765566666667
7799;137.699766666667
7800;138.320766666667
7801;138.817566666667
7802;136.862766666667
7803;123.713766666667
7804;108.750366666667
7805;98.5335666666667
7806;92.4099666666667
7807;88.9431666666667
7808;88.1385666666667
7809;90.0123666666667
7810;94.7265666666667
7811;103.037166666667
7812;116.882766666667
7813;122.325966666667
7814;124.129566666667
7815;125.522766666667
7816;126.554166666667
7817;127.288566666667
7818;127.947366666667
7819;128.741166666667
7820;129.475566666667
7821;130.539366666667
7822;131.792166666667
7823;132.882966666667
7824;133.520166666667
7825;134.049366666667
7826;132.494166666667
7827;122.693166666667
7828;111.061566666667
7829;101.984166666667
7830;96.1575666666667
7831;93.3765666666667
7832;92.9823666666667
7833;94.2999666666667
7834;97.5939666666667
7835;104.624766666667
7836;116.618166666667
7837;122.147766666667
7838;124.566966666667
7839;126.284166666667
7840;127.920366666667
7841;129.453966666667
7842;130.798566666667
7843;131.905566666667
7844;133.088166666667
7845;134.022366666667
7846;135.010566666667
7847;136.106766666667
7848;137.699766666667
7849;138.914766666667
7850;136.889766666667
7851;125.198766666667
7852;110.030166666667
7853;99.8781666666667
7854;94.3053666666667
7855;91.4811666666667
7856;91.0167666666667
7857;93.1443666666667
7858;98.1771666666667
7859;106.017966666667
7860;117.546966666667
7861;122.968566666667
7862;125.285166666667
7863;126.473166666667
7864;126.969966666667
7865;127.774566666667
7866;128.989566666667
7867;130.128966666667
7868;131.284566666667
7869;132.224166666667
7870;132.861366666667
7871;133.444566666667
7872;134.578566666667
7873;135.842166666667
7874;135.215766666667
7875;123.508566666667
7876;109.716966666667
7877;101.471166666667
7878;96.9837666666667
7879;95.5149666666667
7880;96.6003666666667
7881;99.5055666666667
7882;103.722966666667
7883;110.186766666667
7884;121.953366666667
7885;127.920366666667
7886;130.884966666667
7887;133.104366666667
7888;133.795566666667
7889;134.616366666667
7890;135.809766666667
7891;137.408166666667
7892;139.379166666667
7893;141.285366666667
7894;143.002566666667
7895;144.033966666667
7896;144.676566666667
7897;145.151766666667
7898;143.391366666667
7899;128.395566666667
7900;112.217166666667
7901;101.552166666667
7902;96.1737666666667
7903;93.5655666666667
7904;93.1551666666667
7905;94.8237666666667
7906;98.9493666666667
7907;106.876566666667
7908;120.641166666667
7909;126.343566666667
7910;128.919366666667
7911;130.992966666667
7912;132.504966666667
7913;134.141166666667
7914;135.723366666667
7915;137.019366666667
7916;137.937366666667
7917;138.255966666667
7918;138.023766666667
7919;137.975166666667
7920;138.666366666667
7921;139.632966666667
7922;138.358566666667
7923;126.343566666667
7924;113.140566666667
7925;105.310566666667
7926;100.612566666667
7927;97.9179666666667
7928;97.1997666666667
7929;98.4903666666667
7930;101.967966666667
7931;109.063566666667
7932;122.622966666667
7933;128.244366666667
7934;130.928166666667
7935;133.260966666667
7936;134.945766666667
7937;136.230966666667
7938;137.159766666667
7939;137.899566666667
7940;138.774366666667
7941;139.832766666667
7942;140.756166666667
7943;141.393366666667
7944;141.852366666667
7945;142.608366666667
7946;141.490566666667
7947;128.843766666667
7948;114.544566666667
7949;105.591366666667
7950;101.460366666667
7951;99.6189666666667
7952;99.5919666666667
7953;101.373966666667
7954;105.224166666667
7955;112.200966666667
7956;124.388766666667
7957;130.793166666667
7958;135.663966666667
7959;138.936366666667
7960;141.074766666667
7961;142.575966666667
7962;143.758566666667
7963;144.908766666667
7964;146.118366666667
7965;147.678966666667
7966;149.504166666667
7967;151.367166666667
7968;152.879166666667
7969;154.158966666667
7970;152.819766666667
7971;137.256966666667
7972;119.890566666667
7973;109.311966666667
7974;103.744566666667
7975;101.627766666667
7976;102.232566666667
